,Time,Resource,State,Activity,Expected End Time,Material,Target location
12985,12268.963258752554,R1,P1,start interrupt,12273.833084234206,Material_3 instance N.826,
12986,12268.963258752554,R1,P2,start interrupt,12278.753900023725,Material_2 instance N.827,
12988,12271.960087392257,R2,P2,start state,12286.960087392257,Material_3 instance N.831,
12989,12276.64087022351,R4,P3,end state,12276.64087022351,Material_3 instance N.830,
12990,12276.64087022351,TR1,TP1,start state,12277.124203556843,Material_3 instance N.830,R4
12991,12277.124203556843,TR1,TP1,end state,12277.124203556843,Material_3 instance N.830,R4
12992,12277.124203556843,TR1,TP1,start state,12277.94087022351,Material_3 instance N.830,R2
12993,12277.94087022351,TR1,TP1,end state,12277.94087022351,Material_3 instance N.830,R2
12994,12278.811620194914,R3,P1,end state,12278.811620194914,Material_2 instance N.829,
12995,12278.811620194914,TR1,TP1,start state,12279.294953528248,Material_2 instance N.829,R3
12996,12279.152649028621,R4,P1,end state,12279.152649028621,Material_3 instance N.828,
12997,12279.294953528248,TR1,TP1,end state,12279.294953528248,Material_2 instance N.829,R3
12998,12279.294953528248,TR1,TP1,start state,12280.111620194915,Material_2 instance N.829,R1
12999,12280.111620194915,TR1,TP1,end state,12280.111620194915,Material_2 instance N.829,R1
13000,12286.960087392257,R2,P2,end state,12286.960087392257,Material_3 instance N.831,
13001,12286.960087392257,TR2,TP1,start state,12287.776754058925,Material_3 instance N.831,R2
13002,12286.960087392257,R2,P2,start state,12301.960087392257,Material_3 instance N.830,
13003,12287.776754058925,TR2,TP1,end state,12287.776754058925,Material_3 instance N.831,R2
13004,12287.776754058925,TR2,TP1,start state,12288.260087392258,Material_3 instance N.831,R3
13005,12288.260087392258,TR2,TP1,end state,12288.260087392258,Material_3 instance N.831,R3
13006,12288.260087392258,R3,P3,start state,12306.24128327298,Material_3 instance N.831,
13007,12297.483789954638,TR2,Breakdownstate_1,start state,12327.483789954638,,
13008,12298.963258752554,R1,Breakdownstate_1,end state,12298.963258752554,,
13009,12298.963258752554,R1,P1,end interrupt,12303.833084234206,Material_3 instance N.826,
13010,12298.963258752554,R1,P2,end interrupt,12308.753900023725,Material_2 instance N.827,
13011,12301.960087392257,R2,P2,end state,12301.960087392257,Material_3 instance N.830,
13012,12301.960087392257,R2,P2,start state,12316.960087392257,Material_3 instance N.833,
13013,12303.833084234206,R1,P1,end state,12303.833084234206,Material_3 instance N.826,
13014,12306.24128327298,R3,P3,end state,12306.24128327298,Material_3 instance N.831,
13015,12308.753900023725,R1,P2,end state,12308.753900023725,Material_2 instance N.827,
13016,12308.753900023725,R1,P2,start state,12323.753900023725,Material_3 instance N.832,
13017,12308.753900023725,TR1,TP1,start state,12309.570566690392,Material_2 instance N.827,R3
